part	text_index	letter	down_ms	up_ms	actual_down_ms	actual_up_ms
3	104	J	269028.39	269114.15	269032.88	269118.02
3	104	J	269171.31	269434.60	269175.05	269438.38
3	104	J	269483.12	269756.65	269487.00	269760.46
3	104	J	269801.09	269982.03	269805.26	269985.70
3	105	B	270188.41	270409.05	270192.26	270412.81
3	105	B	270456.43	270534.77	270460.11	270538.51
3	105	B	270583.74	270653.23	270588.00	270657.13
3	105	B	270702.22	270774.46	270706.00	270778.22
3	106	T	270975.51	271248.84	270979.31	271253.00
3	108	=	271701.64	272004.81	271705.78	272009.24
3	108	=	272063.44	272152.11	272067.49	272156.49
3	108	=	272207.16	272283.09	272211.13	272286.66
3	108	=	272333.81	272393.47	272337.78	272397.20
3	108	=	272445.99	272745.65	272449.77	272749.48
3	110	D	273086.37	273311.86	273090.93	273315.58
3	110	D	273357.50	273441.80	273361.22	273445.49
3	110	D	273515.21	273586.80	273519.15	273590.76
3	111	E	273814.29	273874.92	273818.61	273878.80
3	113	4	274372.83	274433.44	274376.54	274437.00
3	113	4	274480.24	274557.67	274484.37	274561.66
3	113	4	274603.86	274662.30	274607.78	274666.07
3	113	4	274705.09	274784.52	274708.99	274788.72
3	113	4	274832.38	275120.40	274836.45	275124.22
3	114	Z	275284.16	275544.49	275288.22	275548.29
3	114	Z	275602.14	275810.40	275606.00	275814.14
3	114	Z	275867.35	275966.23	275871.04	275970.09
3	114	Z	276012.11	276094.22	276015.98	276098.01
3	115	5	276308.82	276389.21	276312.46	276392.95
3	115	5	276441.12	276530.66	276444.83	276534.39
3	115	5	276578.05	276647.87	276582.12	276651.95
3	115	5	276701.57	276771.90	276705.79	276775.62
3	115	5	276830.12	276897.10	276833.96	276900.80
3	116	S	277113.05	277174.23	277116.74	277177.99
3	116	S	277230.08	277318.60	277233.75	277322.48
3	116	S	277364.94	277430.78	277368.99	277434.58
3	117	L	277638.61	277715.54	277643.19	277719.35
3	117	L	277771.58	278014.37	277775.61	278018.07
3	117	L	278070.55	278151.08	278074.29	278155.09
3	117	L	278201.48	278267.30	278205.31	278270.87
3	119	K	278836.65	279126.92	278840.87	279130.77
3	119	K	279180.38	279236.62	279184.40	279240.62
3	119	K	279289.30	279495.31	279293.36	279499.06
4	0	D	283742.30	283900.57	283746.43	283904.40
4	0	D	283949.45	283991.28	283953.27	283995.24
4	0	D	284059.63	284103.95	284063.84	284107.67
4	1	E	284303.99	284346.19	284307.80	284350.45
4	3	4	284723.79	284768.25	284727.92	284771.95
4	3	4	284820.09	284872.13	284823.96	284875.82
4	3	4	284933.77	284979.30	284937.38	284983.40
4	3	4	285044.15	285090.18	285048.03	285094.19
4	3	4	285163.92	285281.91	285167.90	285285.74
4	4	Z	285447.54	285573.03	285451.70	285576.92
4	4	Z	285642.21	285817.60	285645.81	285821.20
4	4	Z	285876.45	285917.29	285880.51	285921.29
4	4	Z	285986.43	286033.01	285990.56	286037.18
4	5	5	286186.24	286234.23	286190.03	286238.60
4	5	5	286284.44	286326.95	286288.15	286331.28
4	5	5	286404.93	286444.77	286408.95	286449.03
4	5	5	286505.84	286551.18	286509.57	286555.13
4	5	5	286607.36	286652.01	286611.08	286655.82
4	6	S	286785.29	286823.63	286789.41	286827.49
4	6	S	286888.94	286938.43	286892.97	286942.14
4	6	S	287017.95	287044.31	287022.38	287048.00
4	7	L	287151.32	287194.84	287155.37	287199.12
4	7	L	287268.57	287414.24	287272.68	287418.29
4	7	L	287479.60	287528.03	287483.84	287531.72
4	7	L	287570.97	287601.70	287574.73	287605.90
4	9	=	287983.97	288165.85	287987.88	288169.74
4	9	=	288237.67	288273.37	288241.58	288277.30
4	9	=	288334.81	288383.21	288338.61	288386.86
4	9	=	288445.91	288487.57	288449.83	288491.64
4	9	=	288560.06	288713.89	288564.09	288717.69
4	11	R	289074.56	289126.27	289078.37	289129.98
4	11	R	289196.54	289316.37	289200.40	289320.72
4	11	R	289389.22	289433.42	289392.97	289437.02
4	13	R	289845.05	289882.68	289848.78	289886.37
4	13	R	289954.46	290076.31	289958.56	290080.07
4	13	R	290136.18	290173.98	290140.37	290177.86
4	15	T	290584.59	290733.29	290588.87	290737.11
4	16	N	290883.26	291017.66	290887.48	291022.03
4	16	N	291091.90	291137.85	291095.92	291141.68
4	17	X	291324.42	291465.30	291328.39	291469.03
4	17	X	291540.69	291592.71	291544.55	291596.68
4	17	X	291666.37	291708.53	291670.36	291712.17
4	17	X	291784.83	291948.61	291788.85	291952.37
4	19	L	292352.61	292397.73	292356.85	292401.86
4	19	L	292463.56	292579.64	292467.42	292583.44
4	19	L	292648.19	292693.53	292651.96	292697.41
4	19	L	292761.76	292819.08	292765.55	292822.84
4	20	A	292963.83	293006.83	292967.43	293010.65
4	20	A	293075.20	293224.75	293078.98	293228.95
4	21	R	293349.55	293401.38	293353.13	293405.65
4	21	R	293455.04	293567.93	293459.06	293571.74
4	21	R	293634.16	293670.63	293637.95	293674.51
4	22	S	293875.39	293930.07	293878.90	293934.06
4	22	S	293980.06	294018.52	293983.85	294022.83
4	22	S	294095.68	294137.17	294099.65	294141.20
4	24	F	294573.00	294613.23	294577.58	294616.94
4	24	F	294678.34	294719.68	294682.62	294723.47
4	24	F	294777.16	294899.30	294781.15	294902.99
4	24	F	294960.34	295003.15	294964.62	295006.94
4	25	B	295166.07	295295.09	295169.86	295299.32
4	25	B	295371.43	295402.30	295375.39	295406.19
4	25	B	295480.83	295530.20	295484.62	295533.88
4	25	B	295611.04	295651.81	295614.88	295655.67
4	27	=	295956.90	296066.12	295960.84	296069.68
4	27	=	296135.76	296179.79	296139.82	296183.44
4	27	=	296247.61	296298.69	296251.33	296302.29
4	27	=	296350.84	296402.03	296354.82	296406.18
4	27	=	296461.76	296592.89	296465.51	296596.83
4	29	R	296932.65	296983.14	296936.60	296986.71
4	29	R	297040.13	297168.93	297044.19	297172.70
4	29	R	297230.30	297280.54	297234.25	297284.46
4	30	I	297477.74	297521.60	297481.81	297525.28
4	30	I	297590.35	297636.15	297594.68	297640.10
4	31	G	297788.53	297924.90	297792.22	297928.67
4	31	G	297986.19	298125.41	297990.37	298129.56
4	31	G	298168.69	298219.23	298172.40	298222.85
4	33	F	298571.00	298614.09	298575.00	298617.78
4	33	F	298691.71	298727.42	298695.91	298731.80
4	33	F	298798.84	298937.40	298802.44	298941.18
4	33	F	299000.47	299056.93	299004.89	299060.78
4	34	T	299188.54	299322.44	299192.57	299326.00
4	35	9	299502.11	299678.64	299505.67	299682.27
4	35	9	299748.10	299847.29	299751.80	299851.13
4	35	9	299925.88	300027.27	299930.16	300030.89
4	35	9	300098.45	300226.78	300102.30	300230.59
4	35	9	300293.18	300339.92	300297.35	300344.04
4	36	9	300510.38	300670.16	300514.44	300674.28
4	36	9	300733.83	300896.81	300737.57	300900.79
4	36	9	300970.09	301122.36	300973.65	301126.28
4	36	9	301173.52	301302.25	301177.36	301305.97
4	36	9	301380.27	301420.41	301384.71	301424.21
4	37	1	301618.29	301651.57	301622.22	301655.22
4	37	1	301691.21	301831.30	301695.46	301834.88
4	37	1	301905.14	302023.52	301908.98	302027.27
4	37	1	302091.22	302244.83	302095.16	302248.44
4	37	1	302317.74	302452.62	302321.94	302456.20
4	39	P	302820.41	302866.37	302824.17	302870.43
4	39	P	302933.82	303050.61	302937.46	303054.38
4	39	P	303122.68	303262.14	303126.61	303265.94
4	39	P	303313.59	303359.91	303318.01	303363.61
4	40	W	303521.74	303573.80	303525.47	303577.44
4	40	W	303638.07	303784.41	303641.97	303788.65
4	40	W	303836.44	303979.06	303840.73	303982.90
4	41	R	304334.47	304372.05	304338.70	304375.93
4	41	R	304435.27	304551.49	304438.90	304555.80
4	41	R	304610.78	304651.66	304614.58	304655.58
4	43	2	304976.00	305035.68	304979.80	305039.35
4	43	2	305094.25	305128.88	305098.28	305132.43
4	43	2	305206.03	305349.89	305209.83	305353.55
4	43	2	305393.96	305507.02	305397.94	305510.91
4	43	2	305558.93	305695.13	305563.16	305698.91
4	44	0	305826.55	305968.21	305830.75	305972.09
4	44	0	306030.30	306164.94	306034.37	306169.24
4	44	0	306220.88	306329.91	306224.74	306333.88
4	44	0	306398.97	306527.73	306403.12	306531.39
4	44	0	306591.95	306726.29	306595.73	306729.86
4	46	W	307147.97	307183.12	307151.57	307186.92
4	46	W	307248.05	307396.64	307251.57	307400.43
4	46	W	307464.54	307582.78	307468.29	307586.39
4	48	A	307936.53	307974.09	307940.02	307977.59
4	48	A	308047.19	308170.96	308050.91	308174.59
4	49	N	308318.54	308461.27	308322.15	308464.96
4	49	N	308518.58	308559.42	308522.19	308563.03
4	50	T	308696.00	308827.76	308699.56	308831.51
4	52	H	309142.03	309191.15	309145.60	309194.72
4	52	H	309247.80	309287.58	309251.37	309291.16
4	52	H	309356.88	309390.88	309360.51	309394.39
4	52	H	309440.24	309487.31	309443.87	309491.41
4	53	E	309678.98	309725.53	309682.73	309729.60
4	54	X	309921.99	310050.53	309925.78	310054.50
4	54	X	310114.47	310148.23	310118.02	310151.90
4	54	X	310204.47	310249.75	310208.22	310254.05
4	54	X	310315.87	310452.97	310319.97	310456.96
4	55	B	310589.32	310702.39	310593.75	310706.73
4	55	B	310755.01	310797.88	310759.16	310802.01
4	55	B	310872.02	310914.01	310875.82	310917.99
4	55	B	310988.00	311035.42	310991.90	311039.14
4	56	E	311175.64	311227.84	311179.71	311231.80
4	57	A	311396.25	311441.59	311400.18	311445.23
4	57	A	311518.84	311627.90	311522.71	311631.51
4	58	M	311788.64	311924.13	311792.72	311928.46
4	58	M	312008.08	312118.86	312011.81	312122.71
4	60	=	312445.62	312573.51	312450.17	312577.85
4	60	=	312629.81	312667.06	312633.85	312670.84
4	60	=	312719.00	312756.35	312722.76	312760.25
4	60	=	312806.84	312851.83	312810.80	312856.20
4	60	=	312913.40	313042.46	312917.50	313046.71
4	62	W	313396.55	313438.18	313400.58	313441.90
4	62	W	313506.17	313603.31	313510.19	313607.11
4	62	W	313660.45	313792.49	313664.22	313796.04
4	63	X	313903.91	314010.25	313907.70	314013.89
4	63	X	314075.34	314118.01	314079.50	314122.11
4	63	X	314175.32	314213.31	314179.03	314217.48
4	63	X	314263.51	314398.02	314267.30	314402.19
4	65	R	314791.45	314830.94	314795.48	314834.85
4	65	R	314897.78	315018.88	314901.35	315022.68
4	65	R	315079.49	315136.61	315082.98	315140.68
4	66	A	315310.00	315347.60	315314.31	315351.37
4	66	A	315412.31	315562.24	315416.18	315566.44
4	67	I	315740.94	315789.64	315744.90	315793.62
4	67	I	315856.04	315909.34	315860.47	315913.32
4	68	N	316003.37	316101.29	316006.94	316105.22
4	68	N	316162.33	316197.54	316166.29	316201.20
4	70	T	316522.34	316631.56	316526.23	316635.51
4	71	E	316753.70	316780.65	316757.42	316786.20
4	72	M	316911.56	317061.54	316915.68	317065.88
4	72	M	317117.04	317235.73	317120.71	317239.53
4	73	P	317358.11	317400.13	317362.22	317404.04
4	73	P	317459.93	317583.81	317463.57	317587.71
4	73	P	317645.35	317796.02	317649.16	317799.89
4	73	P	317854.32	317890.25	317858.17	317894.18
4	75	1	318271.04	318311.11	318275.23	318315.36
4	75	1	318365.75	318484.76	318369.30	318488.70
4	75	1	318539.62	318710.34	318543.32	318714.11
4	75	1	318772.35	318923.50	318776.12	318927.29
4	75	1	318986.51	319124.42	318990.33	319128.16
4	76	6	319297.09	319395.49	319300.81	319399.49
4	76	6	319464.03	319518.69	319468.03	319522.45
4	76	6	319594.12	319637.27	319598.12	319641.12
4	76	6	319713.25	319753.47	319717.28	319757.16
4	76	6	319820.36	319873.11	319824.27	319876.90
4	78	C	320224.12	320357.57	320228.52	320361.47
4	78	C	320404.06	320454.93	320408.20	320459.01
4	78	C	320522.48	320674.43	320526.20	320677.94
4	78	C	320732.07	320765.26	320736.09	320769.31
4	80	=	321151.05	321305.69	321155.00	321309.70
4	80	=	321375.50	321423.12	321379.54	321426.83
4	80	=	321502.41	321535.88	321506.54	321539.65
4	80	=	321592.31	321632.18	321596.01	321636.20
4	80	=	321696.16	321840.30	321699.90	321844.32
4	82	C	322150.28	322266.79	322154.24	322270.83
4	82	C	322317.49	322370.52	322321.14	322374.50
4	82	C	322431.80	322587.10	322435.99	322591.44
4	82	C	322641.76	322679.92	322645.43	322683.60
4	83	A	322846.25	322892.88	322850.09	322897.32
4	83	A	322958.13	323077.72	322962.00	323082.24
4	84	L	323224.17	323273.24	323228.07	323277.27
4	84	L	323334.58	323467.28	323338.31	323471.67
4	84	L	323531.13	323573.39	323535.13	323577.60
4	84	L	323634.05	323684.49	323638.31	323688.18
4	85	L	323828.76	323858.94	323832.60	323862.59
4	85	L	323935.48	324094.56	323939.80	324098.11
4	85	L	324165.08	324215.09	324169.44	324219.46
4	85	L	324268.76	324312.50	324272.86	324316.25
4	86	S	324463.14	324509.63	324467.80	324513.35
4	86	S	324583.56	324630.87	324587.74	324634.41
4	86	S	324686.21	324728.47	324689.98	324732.53
4	88	Z	325142.69	325271.67	325146.56	325275.61
4	88	Z	325325.90	325442.53	325330.00	325446.51
4	88	Z	325512.78	325556.39	325516.79	325560.98
4	88	Z	325624.56	325680.21	325628.42	325683.96
4	89	L	325841.51	325884.67	325845.60	325888.68
4	89	L	325947.09	326070.16	325950.81	326073.97
4	89	L	326139.03	326183.99	326143.31	326187.84
4	89	L	326229.20	326271.85	326233.13	326275.47
4	90	4	326406.42	326447.52	326410.61	326451.25
4	90	4	326495.65	326534.09	326499.39	326538.39
4	90	4	326590.42	326622.62	326594.40	326626.11
4	90	4	326694.11	326733.60	326698.04	326737.45
4	90	4	326797.78	326939.64	326801.45	326943.25
4	91	L	327146.66	327191.69	327150.47	327195.98
4	91	L	327262.59	327397.50	327266.60	327401.48
4	91	L	327453.79	327494.01	327457.76	327498.40
4	91	L	327549.06	327581.81	327552.79	327585.80
4	92	L	327710.41	327749.83	327713.95	327753.61
4	92	L	327820.88	327982.06	327824.67	327986.28
4	92	L	328050.27	328086.05	328054.84	328089.75
4	92	L	328148.17	328185.62	328152.46	328189.51
4	93	/	328363.10	328497.96	328367.08	328501.62
4	93	/	328567.24	328607.02	328571.17	328611.09
4	93	/	328681.56	328725.75	328685.40	328729.91
4	93	/	328772.96	328915.67	328776.73	328919.58
4	93	/	328986.71	329031.49	328990.65	329035.10
4	94	P	329178.81	329230.54	329182.64	329234.42
4	94	P	329288.51	329499.76	329292.58	329503.83
4	94	P	329560.56	329680.73	329564.18	329684.62
4	94	P	329743.85	329791.85	329747.61	329795.57
4	96	S	330212.19	330256.52	330216.41	330260.70
4	96	S	330327.10	330364.19	330330.92	330368.04
4	96	S	330427.01	330465.04	330430.73	330468.72
4	97	5	330639.90	330688.91	330643.93	330692.60
4	97	5	330755.16	330797.66	330759.17	330801.77
4	97	5	330864.12	330904.19	330867.74	330907.93
4	97	5	330970.88	331009.29	330975.13	331013.34
4	97	5	331078.36	331099.71	331082.57	331103.51
4	98	/	331244.92	331351.73	331248.55	331355.56
4	98	/	331424.94	331469.69	331428.57	331473.72
4	98	/	331528.86	331572.78	331533.27	331576.39
4	98	/	331630.69	331762.68	331634.85	331766.56
4	98	/	331833.25	331874.35	331837.37	331878.12
4	99	E	332013.65	332052.07	332017.63	332056.13
4	100	I	332441.32	332493.68	332445.00	332497.84
4	100	I	332556.75	332607.95	332560.91	332611.81
4	101	3	332800.86	332843.84	332804.76	332848.07
4	101	3	332916.93	332951.63	332920.82	332955.38
4	101	3	333014.32	333051.43	333018.57	333055.26
4	101	3	333123.70	333249.73	333127.86	333253.36
4	101	3	333317.76	333433.97	333322.07	333437.61
4	102	Q	333603.06	333718.42	333606.76	333722.05
4	102	Q	333782.21	333924.09	333786.24	333927.82
4	102	Q	333983.39	334026.77	333986.99	334030.66
4	102	Q	334097.02	334258.72	334101.61	334262.56
4	103	N	334422.01	334558.77	334426.05	334562.76
4	103	N	334627.33	334674.00	334631.06	334677.87
4	104	Z	334844.38	334982.50	334848.20	334986.45
4	104	Z	335044.48	335170.92	335048.54	335174.96
4	104	Z	335244.23	335297.69	335247.96	335301.24
4	104	Z	335370.32	335408.56	335374.11	335412.46
4	106	S	335770.80	335809.51	335774.82	335813.36
4	106	S	335876.01	335918.49	335879.62	335922.25
4	106	S	335981.43	336028.84	335985.23	336032.51
4	107	5	336196.05	336239.79	336199.63	336243.84
4	107	5	336324.56	336367.87	336328.38	336371.78
4	107	5	336438.18	336480.43	336442.22	336484.38
4	107	5	336557.90	336603.66	336561.60	336607.59
4	107	5	336664.21	336698.08	336668.25	336702.06
4	108	D	336881.82	337011.63	336886.17	337015.38
4	108	D	337073.57	337106.14	337077.52	337109.79
4	108	D	337158.52	337212.79	337162.20	337216.75
4	109	N	337367.12	337499.31	337371.17	337503.53
4	109	N	337553.87	337587.56	337557.95	337591.34
4	111	=	337978.65	338114.65	337982.88	338118.86
4	111	=	338178.76	338229.13	338182.78	338233.55
4	111	=	338282.80	338327.22	338286.94	338331.24
4	111	=	338382.60	338428.47	338386.16	338432.55
4	111	=	338498.15	338647.58	338502.20	338651.38
4	113	D	339035.51	339176.14	339039.50	339179.72
4	113	D	339243.62	339287.42	339247.72	339291.51
4	113	D	339351.76	339398.49	339355.63	339402.35
4	114	E	339779.22	339815.96	339783.00	339819.75
4	116	4	340185.40	340232.00	340189.20	340235.70
4	116	4	340325.79	340375.63	340329.50	340379.30
4	116	4	340422.93	340457.79	340426.88	340461.55
4	116	4	340532.00	340577.06	340536.15	340581.49
4	116	4	340646.04	340793.52	340650.16	340797.24
4	117	Z	340921.01	341040.56	340924.60	341044.31
4	117	Z	341099.86	341234.11	341103.43	341237.84
4	117	Z	341300.69	341344.33	341304.30	341348.11
4	117	Z	341411.39	341454.46	341415.39	341458.02
4	118	5	341604.19	341642.49	341608.00	341646.14
4	118	5	341702.08	341749.46	341706.12	341753.55
4	118	5	341813.46	341855.98	341817.49	341860.33
4	118	5	341916.89	341958.05	341921.12	341962.05
4	118	5	342022.34	342064.97	342026.29	342069.29
4	119	S	342227.29	342271.35	342231.00	342275.61
4	119	S	342335.64	342370.70	342339.36	342374.29
4	119	S	342444.36	342489.15	342448.15	342493.37
4	120	L	342630.82	342678.24	342634.61	342681.97
4	120	L	342754.54	342890.67	342758.74	342894.35
4	120	L	342967.27	343012.53	342971.74	343016.47
4	120	L	343085.59	343132.68	343089.11	343136.86
4	122	K	343479.21	343625.26	343482.81	343628.98
4	122	K	343694.18	343736.74	343697.99	343740.75
4	122	K	343807.58	343928.32	343811.90	343932.02
5	0	D	348081.34	348245.23	348085.63	348249.07
5	0	D	348289.86	348338.06	348293.95	348342.69
5	0	D	348386.20	348434.64	348390.33	348438.44
5	1	E	348578.27	348626.49	348582.15	348630.09
5	3	4	348984.66	349031.74	348988.69	349035.49
5	3	4	349079.40	349126.52	349083.52	349130.57
5	3	4	349174.18	349222.65	349177.93	349226.35
5	3	4	349270.31	349318.47	349274.38	349322.29
5	3	4	349369.26	349584.63	349373.16	349588.29
5	4	Z	349729.66	349894.94	349733.73	349898.96
5	4	Z	349939.79	350116.41	349943.66	350120.54
5	4	Z	350159.51	350208.02	350163.95	350211.80
5	4	Z	350255.79	350305.18	350260.06	350309.14
5	5	5	350481.57	350531.82	350485.47	350535.72
5	5	5	350579.75	350627.36	350583.98	350631.16
5	5	5	350675.29	350723.23	350678.91	350726.91
5	5	5	350771.16	350818.59	350774.92	350822.44
5	5	5	350866.52	350914.35	350870.05	350918.17
5	6	S	351201.39	351248.24	351205.25	351252.01
5	6	S	351296.24	351344.11	351300.37	351347.92
5	6	S	351392.11	351439.67	351396.09	351443.54
5	7	L	351822.76	351869.79	351826.28	351873.61
5	7	L	351901.33	352104.47	351905.12	352108.46
5	7	L	352145.14	352191.58	352148.93	352195.55
5	7	L	352239.10	352285.74	352243.13	352289.51
5	9	=	352645.20	352805.54	352649.10	352809.50
5	9	=	352842.67	352890.03	352846.92	352894.46
5	9	=	352937.98	352984.35	352941.76	352988.50
5	9	=	353032.30	353080.75	353036.31	353084.38
5	9	=	353142.02	353294.24	353146.07	353298.12
5	11	T	353660.36	353817.36	353664.24	353820.99
5	12	E	353975.27	354023.92	353979.24	354027.98
5	13	S	354134.83	354181.88	354138.65	354185.58
5	13	S	354230.17	354278.60	354234.40	354283.15
5	13	S	354326.88	354375.55	354330.57	354379.33
5	14	T	354544.75	354696.33	354548.26	354700.03
5	16	L	355079.31	355128.44	355083.49	355132.28
5	16	L	355182.29	355436.24	355186.23	355439.86
5	16	L	355486.96	355533.80	355490.74	355537.51
5	16	L	355582.08	355629.12	355585.59	355632.88
5	17	Z	355824.58	356012.65	355828.19	356016.59
5	17	Z	356053.47	356175.15	356057.52	356178.99
5	17	Z	356223.75	356273.24	356227.46	356277.00
5	17	Z	356321.83	356370.48	356325.44	356374.00
5	18	0	356542.51	356697.53	356546.08	356701.21
5	18	0	356756.55	356928.26	356760.26	356932.10
5	18	0	356978.82	357160.08	356982.44	357164.04
5	18	0	357213.16	357361.21	357216.79	357364.83
5	18	0	357405.37	357615.77	357408.96	357619.47
5	19	I	357816.41	357865.36	357820.03	357868.88
5	19	I	357914.34	357964.60	357918.08	357968.18
5	20	A	358099.84	358149.21	358103.58	358152.80
5	20	A	358198.43	358411.51	358202.03	358415.64
5	21	L	358548.17	358598.22	358551.66	358602.38
5	21	L	358637.49	358831.15	358641.37	358834.82
5	21	L	358871.45	358920.20	358875.12	358924.12
5	21	L	358969.37	359018.52	358972.92	359022.17
5	23	5	359405.70	359455.30	359409.45	359459.05
5	23	5	359504.05	359551.76	359507.89	359555.44
5	23	5	359600.52	359647.85	359604.23	359651.56
5	23	5	359696.60	359745.60	359700.36	359749.35
5	23	5	359794.36	359843.76	359797.87	359847.32
5	24	8	360110.08	360304.29	360113.84	360308.05
5	24	8	360355.78	360539.16	360359.68	360542.85
5	24	8	360581.92	360811.47	360585.74	360815.39
5	24	8	360874.50	360924.10	360878.07	360927.91
5	24	8	360972.61	361020.80	360976.41	361025.38
5	25	9	361172.37	361343.03	361176.60	361347.05
5	25	9	361392.52	361598.05	361396.37	361601.70
5	25	9	361650.81	361842.78	361654.86	361846.73
5	25	9	361898.34	362106.95	361902.35	362111.35
5	25	9	362149.65	362200.17	362153.45	362203.89
5	27	1	362536.68	362586.67	362540.84	362590.46
5	27	1	362627.48	362762.48	362631.60	362766.23
5	27	1	362803.32	362944.22	362807.29	362947.98
5	27	1	362989.97	363178.28	362993.99	363181.85
5	27	1	363226.72	363445.44	363230.41	363449.81
5	28	9	363621.64	363794.45	363625.62	363798.62
5	28	9	363841.25	363944.57	363845.36	363948.14
5	28	9	364002.18	364186.07	364005.99	364189.81
5	28	9	364230.29	364405.12	364234.02	364409.17
5	28	9	364451.70	364500.17	364455.72	364504.20
5	29	2	364656.58	364704.11	364660.57	364708.01
5	29	2	364752.79	364801.22	364756.87	364805.14
5	29	2	364854.20	365063.38	364858.12	365067.57
5	29	2	365107.74	365289.32	365111.71	365293.58
5	29	2	365335.43	365454.87	365339.26	365458.51
5	31	=	365875.75	366083.96	365879.82	366088.00
5	31	=	366134.69	366183.83	366138.18	366187.49
5	31	=	366232.40	366281.45	366236.42	366285.18
5	31	=	366330.02	366378.55	366333.67	366382.84
5	31	=	366436.71	366631.15	366440.40	366635.13
5	33	E	367052.95	367103.28	367056.67	367107.18
5	34	A	367287.43	367337.79	367291.19	367341.51
5	34	A	367387.12	367570.13	367390.82	367574.02
5	35	8	367796.08	367968.88	367800.59	367972.76
5	35	8	368013.90	368185.86	368018.30	368189.65
5	35	8	368238.23	368392.32	368242.30	368396.70
5	35	8	368454.31	368505.59	368458.56	368509.61
5	35	8	368554.17	368603.45	368557.89	368607.28
5	36	V	368773.94	368820.69	368777.76	368824.39
5	36	V	368868.97	368917.62	368873.23	368921.60
5	36	V	368965.90	369013.53	368969.67	369017.13
5	36	V	369056.20	369267.89	369060.05	369271.65
5	38	5	369613.34	369660.96	369616.99	369665.18
5	38	5	369709.14	369759.02	369713.17	369762.79
5	38	5	369807.20	369855.37	369810.99	369859.14
5	38	5	369903.56	369951.61	369907.42	369955.71
5	38	5	369999.80	370049.11	370003.76	370052.76
5	39	9	370199.28	370392.19	370203.57	370396.29
5	39	9	370432.85	370620.96	370436.55	370624.68
5	39	9	370666.17	370848.86	370669.94	370852.38
5	39	9	370903.97	371093.57	370907.54	371097.66
5	39	9	371137.32	371185.58	371141.23	371189.54
5	40	9	371353.50	371519.25	371357.63	371522.96
5	40	9	371578.66	371733.06	371582.43	371736.70
5	40	9	371787.58	371930.70	371791.33	371934.36
5	40	9	371966.75	372140.92	371970.48	372144.60
5	40	9	372175.76	372223.62	372179.72	372227.41
5	42	0	372601.65	372770.98	372605.75	372779.54
5	42	0	372825.42	373010.87	372829.21	373014.52
5	42	0	373056.77	373268.96	373060.46	373272.89
5	42	0	373313.97	373460.79	373317.88	373464.75
5	42	0	373507.43	373651.28	373511.30	373655.55
5	43	1	373804.01	373852.80	373808.26	373857.20
5	43	1	373898.21	374034.39	373902.21	374039.07
5	43	1	374091.09	374203.90	374094.91	374207.80
5	43	1	374250.37	374442.46	374254.34	374446.24
5	43	1	374480.59	374673.06	374484.52	374676.84
5	44	7	374858.92	375013.63	374862.51	375017.54
5	44	7	375058.11	375240.47	375061.76	375244.61
5	44	7	375298.08	375346.14	375301.96	375350.26
5	44	7	375394.38	375439.81	375398.12	375443.42
5	44	7	375488.05	375535.58	375491.88	375539.62
5	46	=	375945.57	376098.21	375949.49	376102.17
5	46	=	376158.18	376206.10	376162.32	376209.99
5	46	=	376254.11	376302.39	376258.27	376306.51
5	46	=	376350.40	376399.77	376354.64	376403.93
5	46	=	376447.36	376581.96	376451.24	376586.25
5	48	G	376966.03	377125.39	376970.38	377129.02
5	48	G	377169.77	377334.79	377173.85	377338.74
5	48	G	377392.80	377441.12	377397.05	377445.23
5	49	M	377613.38	377798.51	377617.25	377802.73
5	49	M	377860.87	378045.34	377864.45	378049.01
5	50	4	378204.76	378253.63	378208.44	378257.48
5	50	4	378301.80	378349.83	378305.92	378353.77
5	50	4	378398.00	378444.96	378401.72	378448.64
5	50	4	378493.12	378540.22	378497.12	378544.24
5	50	4	378577.28	378739.25	378581.28	378743.14
5	51	M	378930.23	379110.41	378933.84	379114.03
5	51	M	379157.85	379355.11	379162.01	379358.84
5	52	D	379514.71	379682.64	379518.50	379686.30
5	52	D	379719.50	379770.03	379723.33	379773.92
5	52	D	379818.54	379866.72	379822.49	379870.34
5	53	Z	380013.31	380227.55	380017.22	380231.26
5	53	Z	380275.02	380421.04	380279.26	380424.96
5	53	Z	380470.51	380519.45	380474.74	380523.60
5	53	Z	380568.05	380616.38	380571.85	380620.46
5	55	5	380989.40	381037.64	380993.72	381041.46
5	55	5	381086.04	381134.39	381090.31	381138.33
5	55	5	381182.79	381231.87	381186.61	381235.44
5	55	5	381280.26	381329.74	381284.28	381333.31
5	55	5	381378.14	381425.35	381381.92	381429.34
5	56	3	381633.69	381682.92	381637.46	381686.60
5	56	3	381730.96	381779.52	381735.27	381783.46
5	56	3	381827.56	381873.91	381831.99	381877.37
5	56	3	381940.46	382088.49	381944.44	382092.19
5	56	3	382134.00	382320.54	382137.75	382324.69
5	57	9	382488.07	382625.83	382492.22	382629.40
5	57	9	382672.02	382806.08	382676.08	382809.90
5	57	9	382856.32	383031.18	382860.02	383035.44
5	57	9	383082.22	383228.41	383086.24	383232.55
5	57	9	383275.44	383323.17	383279.35	383326.93
5	59	1	383681.56	383729.11	383685.76	383732.70
5	59	1	383789.27	383982.81	383792.90	383986.87
5	59	1	384033.25	384213.63	384037.33	384217.51
5	59	1	384251.98	384414.11	384255.54	384417.90
5	59	1	384450.47	384631.36	384454.05	384635.02
5	60	5	384763.29	384811.31	384767.44	384814.83
